434302.236587,4462529.14217
434302.140235,4462529.36447
434302.043434,4462529.58399
434301.94605,4462529.80168
434301.847106,4462530.019
434301.748387,4462530.22985
434301.661633,4462530.44837
434301.567473,4462530.66213
434301.474578,4462530.87478
434301.382205,4462531.08243
434301.289431,4462531.29267
434301.199487,4462531.5027
434301.110471,4462531.70551
434301.020345,4462531.91092
434300.929429,4462532.12318
434300.841387,4462532.32395
434300.753215,4462532.52601
434300.662884,4462532.7242
434300.573038,4462532.91296
434300.483845,4462533.1117
434300.399706,4462533.30521
434300.316738,4462533.50316
434300.237582,4462533.71587
434300.13941,4462533.85956
434300.061362,4462534.05321
434299.984381,4462534.23926
434299.897337,4462534.44076
434299.832319,4462534.61819
434299.751735,4462534.79725
434299.677063,4462534.97199
434299.599664,4462535.14269
434299.522719,4462535.31672
434299.451126,4462535.48719
434299.378376,4462535.65507
434299.303486,4462535.82112
434299.23363,4462535.97973
434299.162961,4462536.1426
434299.093626,4462536.29603
434299.023765,4462536.4378
434298.95428,4462536.5903
434298.888111,4462536.73315
434298.827722,4462536.87299
434298.765348,4462537.01266
434298.70877,4462537.15099
434298.653172,4462537.28801
434298.597486,4462537.43114
434298.54124,4462537.55892
434298.492379,4462537.68886
434298.439447,4462537.82308
434298.390288,4462537.95135
434298.339414,4462538.07797
434298.282271,4462538.20021
434298.227252,4462538.32243
434298.171606,4462538.4378
434298.121083,4462538.55591
434298.071721,4462538.67715
434298.020039,4462538.79231
434297.968942,4462538.9095
434297.92003,4462539.0337
434297.871029,4462539.14772
434297.821866,4462539.25934
434297.775159,4462539.37649
434297.724705,4462539.48628
434297.683082,4462539.60172
434297.641122,4462539.71105
434297.598295,4462539.81836
434297.552852,4462539.93439
434297.5092,4462540.04448
434297.46564,4462540.14903
434297.415107,4462540.24974
434297.375965,4462540.35739
434297.329964,4462540.45807
434297.293684,4462540.55292
434297.260392,4462540.64924
434297.226588,4462540.75184
434297.198867,4462540.85365
434297.167134,4462540.95014
434297.143892,4462541.04581
434297.117542,4462541.14243
434297.082934,4462541.23394
434297.051434,4462541.32468
434297.025281,4462541.42759
434296.993691,4462541.52426
434296.962529,4462541.62129
434296.93471,4462541.71182
434296.91153,4462541.79842
434296.883636,4462541.89654
434296.863559,4462541.98163
434296.804525,4462541.96846
434296.788519,4462542.04945
434296.765698,4462542.12846
434296.750211,4462542.20389
434296.733726,4462542.2786
434296.717614,4462542.34738
434296.701757,4462542.41301
434296.695086,4462542.47616
434296.682586,4462542.53695
434296.676637,4462542.60175
434296.664665,4462542.6581
434296.657667,4462542.71626
434296.651399,4462542.77699
434296.642004,4462542.83646
434296.633206,4462542.89944
434296.62238,4462542.95726
434296.612549,4462543.01544
434296.614872,4462543.08684
434296.615149,4462543.15103
434296.627835,4462543.22511
434296.629142,4462543.29374
434296.62912,4462543.35609
434296.634824,4462543.42542
434296.636686,4462543.49274
434296.634626,4462543.56492
434296.643043,4462543.63681
434296.649756,4462543.70817
434296.661351,4462543.78706
434296.676768,4462543.86574
434296.692526,4462543.95108
434296.708671,4462544.03216
434296.734496,4462544.1187
434296.757375,4462544.20861
434296.783506,4462544.29774
434296.801746,4462544.39156
434296.829562,4462544.4953
434296.848938,4462544.58948
434296.867933,4462544.68867
434296.891023,4462544.78652
434296.91291,4462544.89253
434296.942068,4462544.98774
434296.972233,4462545.08479
434297.008829,4462545.18845
434297.040733,4462545.28992
434297.081014,4462545.39392
434297.12717,4462545.50563
434297.168276,4462545.60666
434297.213571,4462545.71708
434297.26325,4462545.82673
434297.314782,4462545.93784
434297.372595,4462546.05445
434297.430137,4462546.17254
434297.500826,4462546.30402
434297.573362,4462546.45232
434297.654782,4462546.53135
434297.749421,4462546.66447
434297.874483,4462546.84302
434297.95297,4462546.9267
434298.007838,4462546.96563
434298.105573,4462547.08022
434298.200909,4462547.19576
434298.306103,4462547.30493
434298.451845,4462547.48367
434298.534302,4462547.51921
434298.681937,4462547.68776
434298.800315,4462547.78201
434298.873988,4462547.78488
434299.000906,4462547.88405
434299.134587,4462547.97909
434299.2678,4462548.06932
434299.409571,4462548.16632
434299.557779,4462548.25439
434299.704327,4462548.34709
434299.856818,4462548.43901
434300.019063,4462548.52899
434300.179637,4462548.62212
434300.342601,4462548.71321
434300.51243,4462548.812
434300.695796,4462548.92011
434300.88412,4462549.02836
434301.033498,4462549.07201
434301.224645,4462549.19541
434301.441581,4462549.35263
434301.609977,4462549.41702
434301.800715,4462549.52599
434301.989931,4462549.62277
434302.177892,4462549.72196
434302.376109,4462549.82772
434302.576324,4462549.93531
434302.772573,4462550.02666
434302.971834,4462550.12223
434303.180601,4462550.21976
434303.386447,4462550.32342
434303.596463,4462550.41798
434303.809635,4462550.53341
434304.003365,4462550.59573
434304.232997,4462550.71473
434304.444038,4462550.79688
434304.696385,4462550.93824
434304.92121,4462551.04192
434305.15386,4462551.1496
434305.387935,4462551.25838
434305.624813,4462551.36362
434305.867733,4462551.46344
434306.107638,4462551.57476
434306.349341,4462551.68125
434306.597196,4462551.79472
434306.846459,4462551.90725
434307.096152,4462552.02033
434307.347378,4462552.13062
434307.601626,4462552.24644
434307.861281,4462552.36498
434308.119231,4462552.48299
434308.381399,4462552.59744
434308.645705,4462552.71336
434308.910626,4462552.835
434309.181331,4462552.95382
434309.451114,4462553.0645
434309.722991,4462553.18794
434310.001724,4462553.30169
434310.278532,4462553.42212
434310.559856,4462553.54066
434310.847671,4462553.67265
434311.133919,4462553.80355
434311.421495,4462553.92444
434311.706075,4462554.04277
434311.998667,4462554.17046
434312.294156,4462554.30534
434312.584461,4462554.43065
434312.88161,4462554.56108
434313.179817,4462554.69909
434313.477384,4462554.82877
434313.778389,4462554.96287
434314.078482,4462555.08994
434314.384892,4462555.22658
434314.690254,4462555.35693
434314.992516,4462555.48898
434315.298133,4462555.61601
434315.605903,4462555.74634
434315.909932,4462555.88615
434316.217324,4462556.02185
434316.529574,4462556.16233
434316.83541,4462556.29823
434317.145763,4462556.43243
434317.454605,4462556.57201
434317.768123,4462556.71173
434318.079249,4462556.85332
434318.39134,4462556.99194
434318.704401,4462557.12797
434319.013673,4462557.2681
434319.328197,4462557.40966
434319.642004,4462557.55012
434319.957092,4462557.69131
434320.27326,4462557.82638
434320.589929,4462557.97015
434320.908165,4462558.11501
434321.221721,4462558.25917
434321.540819,4462558.4055
434321.854494,4462558.54707
434322.171649,4462558.68158
434322.488158,4462558.82331
434322.809213,4462558.96667
434323.128013,4462559.09506
434323.444411,4462559.24031
434323.758235,4462559.38262
434324.078757,4462559.52986
434324.397955,4462559.67138
434324.715422,4462559.80922
434325.030528,4462559.95244
434325.348453,4462560.09416
434325.663121,4462560.23591
434325.983162,4462560.37668
434326.297965,4462560.51769
434326.617879,4462560.66013
434326.936553,4462560.80647
434327.253791,4462560.9506
434327.571732,4462561.09417
434327.89125,4462561.23994
434328.213121,4462561.37941
