434417.968362,4462377.52971
434417.685772,4462377.38028
434417.443115,4462377.27861
434417.148421,4462377.08913
434416.712026,4462376.63207
434416.431502,4462376.47578
434416.145621,4462376.32249
434415.853625,4462376.1663
434415.654407,4462376.22224
434415.372516,4462376.05542
434415.036432,4462375.87851
434414.739583,4462375.71811
434414.50775,4462375.67202
434414.211384,4462375.50199
434413.928368,4462375.46616
434413.654891,4462375.19214
434413.411542,4462375.2061
434413.107205,4462375.04779
434412.824806,4462374.87154
434412.451715,4462374.67368
434412.115337,4462374.43055
434411.857327,4462374.25741
434411.480733,4462374.03146
434411.169916,4462373.861
434410.872773,4462373.71558
434410.564091,4462373.54621
434410.248657,4462373.38227
434409.933569,4462373.20925
434409.68061,4462373.20942
434409.383135,4462373.0259
434409.068351,4462372.85529
434408.747036,4462372.69916
434408.440578,4462372.52496
434408.297807,4462372.19966
434407.912715,4462372.03873
434407.592006,4462371.7246
434407.290029,4462371.64213
434406.968528,4462371.48083
434406.629511,4462371.22736
434406.289441,4462371.03199
434405.563193,4462370.56729
434405.251155,4462370.38666
434404.99731,4462370.26899
434404.824934,4462370.08955
434404.21021,4462369.76133
434403.962076,4462369.60013
434403.701164,4462369.45162
434403.360242,4462369.27217
434403.27938,4462369.28971
434402.956679,4462369.12084
434402.684066,4462368.97854
434402.309899,4462368.80363
434402.013057,4462368.66025
434401.693107,4462368.49819
434401.339726,4462368.31941
434401.059539,4462368.15312
434400.664139,4462367.93085
434400.340017,4462367.76143
434400.003032,4462367.5949
434399.643948,4462367.41173
434399.434043,4462367.3303
434399.119231,4462367.17283
434398.839867,4462366.98729
434398.536929,4462366.89206
434398.158948,4462366.68574
434397.855785,4462366.53223
434397.570031,4462366.39356
434397.307844,4462366.2125
434397.061625,4462366.12473
434396.759685,4462365.98158
434396.456113,4462365.82992
434396.197348,4462365.73264
434395.885818,4462365.57792
434395.588647,4462365.42935
434395.3059,4462365.29454
434395.053183,4462365.14374
434394.669237,4462364.93562
434394.381214,4462364.7966
434394.064918,4462364.63137
434393.806208,4462364.57294
434393.610007,4462364.50379
434393.324164,4462364.3875
434392.982193,4462364.25025
434392.495613,4462364.2593
434392.207762,4462364.10751
434391.917803,4462363.97387
434391.639847,4462363.8849
434391.161368,4462363.79971
434390.893842,4462363.67235
434390.609209,4462363.53237
434390.389556,4462363.45381
434389.957434,4462363.35712
434389.669083,4462363.19682
434389.450869,4462363.03961
434389.137348,4462362.98148
434389.000333,4462362.81283
434388.724358,4462362.6911
434388.439413,4462362.56408
434388.100399,4462362.3761
434387.676836,4462362.31892
434387.399413,4462362.19369
434387.10536,4462362.07784
434386.811355,4462361.96755
434386.637859,4462361.77351
434386.285751,4462361.7244
434386.027358,4462361.5237
434385.836665,4462361.42028
434385.630005,4462361.22375
434385.37221,4462361.09168
434385.099493,4462360.9701
434384.815735,4462360.76795
434384.5389,4462360.62883
434384.175053,4462360.38687
434383.899388,4462360.25199
434383.674272,4462360.22916
434383.351293,4462360.12597
434383.175732,4462360.1336
434382.901945,4462360.00297
434382.586731,4462359.86437
434382.345178,4462359.7107
434382.063044,4462359.56496
434381.782684,4462359.42773
434381.488701,4462359.32002
434381.257159,4462359.12871
434381.008787,4462359.07019
434380.722516,4462358.93726
434380.402159,4462358.82608
434380.012995,4462358.75066
434379.734316,4462358.62747
434379.449347,4462358.49767
434379.165519,4462358.36879
434378.905103,4462358.35848
434378.665081,4462358.12061
434378.378233,4462358.00267
434378.069101,4462358.0581
434377.876894,4462357.74859
434377.626232,4462357.70359
434377.334533,4462357.59791
434377.02109,4462357.33755
434376.731571,4462357.20576
434376.511649,4462357.17771
434376.228665,4462357.04808
434376.020411,4462356.84749
434375.830875,4462356.66561
434375.53625,4462356.54922
434375.245257,4462356.42706
434374.930245,4462356.26293
434374.611638,4462356.15766
434374.281339,4462355.99459
434373.977101,4462355.88032
434373.670763,4462355.76884
434373.390074,4462355.69136
434373.044676,4462355.46977
434372.747063,4462355.33564
434372.437095,4462355.1328
434372.124797,4462355.00379
434371.790762,4462354.81837
434371.496794,4462354.69623
434371.221328,4462354.60039
434370.852465,4462354.48169
434370.524263,4462354.28307
434370.223514,4462354.14657
434369.915386,4462354.04103
434369.558077,4462353.91537
434369.263964,4462353.80897
434368.958739,4462353.67898
434368.695291,4462353.61338
434368.412042,4462353.50225
434368.127307,4462353.41556
434367.816004,4462353.28692
434367.484001,4462353.10721
434367.075735,4462352.95277
434366.898369,4462353.01333
434366.587917,4462352.88487
434366.224626,4462352.70673
434365.958739,4462352.52385
434365.562412,4462352.24424
434365.247005,4462352.116
434364.89405,4462351.95368
434364.559467,4462351.8517
434364.237995,4462351.7102
434363.940663,4462351.60826
434363.625131,4462351.48206
434363.312558,4462351.35398
434362.990218,4462351.22673
434362.670042,4462351.1039
434362.368581,4462350.96703
434362.111781,4462350.80295
434361.788985,4462350.68828
434361.456429,4462350.60756
434361.140157,4462350.41272
434360.877682,4462350.21502
434360.547377,4462350.08395
434360.215942,4462349.95308
434359.944935,4462349.88144
434359.450542,4462349.95291
434359.119883,4462349.81371
434358.791401,4462349.69668
434358.454606,4462349.60083
434357.993369,4462349.59264
434357.661799,4462349.44641
434357.323887,4462349.30376
